106765768,大数据平台高级工程师,2-4万,南京,3-4年经验,本科,字节跳动,2022-11-06 01:19:04,https://jobs.51job.com/nanjing/106765768.html?s=sou_sou_soulb&t=0_0
137086468,大数据ETL助理工程师,4.5-6千,石家庄-裕华区,无需经验,大专,河北晨华信息科技有限公司,2022-11-05 09:11:55,https://jobs.51job.com/shijiazhuang-yhq/137086468.html?s=sou_sou_soulb&t=0_0
143414872,大数据分析/数据录入（无经验）,5-9千,深圳-宝安区,无需经验,大专,深圳晟晰信息科技有限公司,2022-11-05 09:03:27,https://jobs.51job.com/shenzhen-baq/143414872.html?s=sou_sou_soulb&t=0_0
141151320,高级大数据工程师,2-3万,长沙-望城区,3-4年经验,本科,澳优乳业（中国）有限公司,2022-11-05 09:08:44,https://jobs.51job.com/changsha-wcq/141151320.html?s=sou_sou_soulb&t=0_0
91585679,大数据平台高级工程师 — 平台产品方向,2-4万,北京,2年经验,本科,字节跳动,2022-11-06 01:18:38,https://jobs.51job.com/beijing/91585679.html?s=sou_sou_soulb&t=0_0
141533772,大数据AI工程师,2-4万,深圳-龙岗区,5-7年经验,硕士,深圳市力胜源电子科技有限公司,2022-11-05 08:27:05,https://jobs.51job.com/shenzhen-lgq/141533772.html?s=sou_sou_soulb&t=0_0
139178579,数据创新工程师 /大数据工程师（深圳招聘）,1.5-2万,深圳-南山区,3-4年经验,本科,东莞市拓能电子科技有限公司,2022-11-05 08:44:29,https://jobs.51job.com/shenzhen-nsq/139178579.html?s=sou_sou_soulb&t=0_0
140744419,大数据分析助理,5-8千·13薪,贵阳-观山湖区,1年经验,大专,贵州欣生泰科技有限公司,2022-11-05 10:55:07,https://jobs.51job.com/guiyang-gshq/140744419.html?s=sou_sou_soulb&t=0_0
137653335,大数据研发工程师,2.5-5万,北京,无需经验,本科,字节跳动,2022-11-06 01:29:47,https://jobs.51job.com/beijing/137653335.html?s=sou_sou_soulb&t=0_0
140944255,应用开发经理 - 大数据方向,2-3万·15薪,上海-普陀区,5-7年经验,本科,中美联泰大都会人寿保险有限公司上海分公司,2022-11-05 07:01:52,https://jobs.51job.com/shanghai-ptq/140944255.html?s=sou_sou_soulb&t=0_0
137394551,大数据平台开发岗(008120),2-4万,深圳-福田区,,3-4年经验,中信银行信用卡中心,2022-11-05 07:01:18,https://jobs.51job.com/shenzhen-ftq/137394551.html?s=sou_sou_soulb&t=0_0
141065262,大数据开发工程师,1.8-3.6万·15薪,上海-浦东新区,3-4年经验,本科,北京聘多多科技有限公司,2022-11-05 10:09:56,https://jobs.51job.com/shanghai-pdxq/141065262.html?s=sou_sou_soulb&t=0_0
136283221,广告大数据研发工程师-营销科学-北京,3.5-5万,北京,3-4年经验,本科,字节跳动,2022-11-06 01:27:33,https://jobs.51job.com/beijing/136283221.html?s=sou_sou_soulb&t=0_0
